type,year,statement,mirror,difficulty,discipline_id
discursive,2023,"Explique o conceito de empresa e empresário, de acordo com o Código Civil Brasileiro, e descreva a diferença entre empresário individual e sociedade empresária. Discorra também sobre as responsabilidades dos sócios em uma sociedade limitada e os mecanismos de proteção patrimonial previstos em lei.","Empresa é a organização econômica que visa à produção ou circulação de bens e serviços. Empresário, conforme o art. 966 do Código Civil, é quem exerce profissionalmente atividade econômica organizada para a produção ou circulação de bens ou serviços. Empresário individual é aquele que exerce a atividade em seu nome, sem sócios. Já a sociedade empresária é formada por dois ou mais sócios que contribuem com bens ou serviços para o exercício da atividade econômica. Em uma sociedade limitada, a responsabilidade dos sócios é restrita ao valor de suas quotas, mas todos respondem solidariamente pela integralização do capital social, conforme o art. 1.052 do Código Civil. Mecanismos de proteção patrimonial incluem a separação dos patrimônios da pessoa física e jurídica, e a limitação da responsabilidade dos sócios ao valor de suas quotas.",7,10
discursive,2023,"Explique a natureza jurídica da empresa, bem como a diferenciação entre empresário individual, sociedade empresária e sociedade simples. Descreva, ainda, as principais características de cada tipo.","A natureza jurídica da empresa é uma entidade que organiza a atividade econômica de produção e circulação de bens e serviços para o mercado. Empresário individual é a pessoa física que exerce atividade empresarial em seu nome, sem constituir uma sociedade. Sociedade empresária é a associação de duas ou mais pessoas, com responsabilidades limitadas ou ilimitadas, que se unem para explorar uma atividade econômica com o objetivo de obter lucro. Sociedade simples é a associação de pessoas que exercem atividade econômica sem a característica empresarial, geralmente ligadas a profissões intelectuais, de natureza científica, literária ou artística. As principais características do empresário individual são a responsabilidade ilimitada e a inexistência de separação entre pessoa física e jurídica. As sociedades empresárias, por sua vez, possuem responsabilidades que variam conforme o tipo societário, como limitada, anônima ou cooperativa. Já as sociedades simples possuem responsabilidade solidária entre os sócios, e são regidas pelo Código Civil.",7,10
discursive,2023,"Discorra sobre o instituto da recuperação judicial no Brasil, abordando seu conceito, objetivos, etapas do processo e as possíveis consequências para a empresa em caso de não cumprimento do plano de recuperação.","A recuperação judicial é um instituto do Direito Empresarial brasileiro que tem como objetivo viabilizar a superação da crise econômico-financeira de uma empresa, permitindo a manutenção das atividades e a preservação dos empregos, interesses dos credores e do mercado. O processo de recuperação judicial se desenvolve em etapas, que incluem o pedido e o deferimento da recuperação, a elaboração e aprovação do plano de recuperação, a execução do plano e a concessão da recuperação judicial pelo juiz. O plano de recuperação estabelece as condições de pagamento das dívidas e as medidas necessárias para a reestruturação da empresa. Caso a empresa não cumpra o plano de recuperação, o juiz pode decretar a sua falência, que implica na liquidação dos bens para pagamento dos credores e a extinção da pessoa jurídica, com consequências negativas para os sócios, os empregados e o mercado em geral.",8,10
discursive,2023,"Descreva os principais aspectos relacionados à recuperação judicial de empresas, abordando seus objetivos, requisitos e etapas do processo, conforme a Lei 11.101/2005.","A recuperação judicial é um instituto previsto na Lei 11.101/2005 que tem como objetivo viabilizar a superação da situação de crise econômico-financeira do devedor, a fim de permitir a manutenção da fonte produtora, do emprego dos trabalhadores e dos interesses dos credores, promovendo a preservação da empresa. Os requisitos para requerer a recuperação judicial incluem o exercício regular da atividade empresarial há mais de dois anos, não ter obtido concessão de recuperação judicial nos últimos cinco anos, e não ter sido condenado por crime falimentar. As etapas do processo de recuperação judicial envolvem o pedido, a decisão de processamento, a apresentação do plano de recuperação, a negociação com credores, a aprovação do plano e a sua execução. Durante o processo, a empresa deve apresentar um plano de reestruturação que contemple a renegociação das dívidas, reorganização administrativa e financeira, e eventuais vendas de ativos, buscando a recuperação e continuidade das atividades.",8,10
discursive,2023,"Explique a teoria da imprevisão no âmbito dos contratos empresariais, abordando seu conceito, requisitos e exemplos de aplicação prática.","A teoria da imprevisão é um instituto do Direito Empresarial que visa a garantir o equilíbrio contratual e a justiça entre as partes em situações extraordinárias e imprevisíveis. Segundo essa teoria, quando ocorre uma mudança substancial e imprevista nas condições econômicas que afeta a execução de um contrato, as partes podem pleitear a revisão ou resolução do contrato para restabelecer o equilíbrio original. Os requisitos para a aplicação da teoria da imprevisão incluem a existência de um evento superveniente, imprevisível e extraordinário, que torne a execução do contrato excessivamente onerosa para uma das partes. Um exemplo de aplicação prática da teoria da imprevisão é a revisão de contratos de fornecimento de insumos em caso de variação cambial abrupta e imprevista, que afete a rentabilidade e a viabilidade econômica do negócio.",6,10
discursive,2023,Explique a importância do princípio da autonomia patrimonial no Direito Empresarial e apresente suas implicações na responsabilidade dos sócios em relação às dívidas da sociedade.,"O princípio da autonomia patrimonial estabelece que o patrimônio da empresa e o patrimônio pessoal dos sócios são entidades separadas. No Direito Empresarial, esse princípio é fundamental para proteger os sócios de responsabilidades que ultrapassem o capital social investido na empresa, garantindo a atratividade dos investimentos e o desenvolvimento das atividades empresariais. Em relação às dívidas da sociedade, a autonomia patrimonial implica que, em regra, os sócios não respondem pessoalmente pelas obrigações da empresa, limitando-se à responsabilidade ao valor de suas quotas no capital social. No entanto, há exceções, como nas sociedades em que os sócios possuem responsabilidade ilimitada, ou em casos de desconsideração da personalidade jurídica, quando se comprova abuso da autonomia patrimonial, como uso da empresa para fraudes ou confusão entre os patrimônios da sociedade e dos sócios.",8,10
discursive,2023,"Discorra sobre o instituto da recuperação judicial previsto na Lei nº 11.101/2005 (Lei de Falências e Recuperação de Empresas). Explique as etapas do procedimento, os requisitos necessários para a concessão da recuperação judicial e os principais objetivos desse instituto.","A recuperação judicial é um instituto previsto na Lei nº 11.101/2005, que tem como objetivo viabilizar a superação da situação de crise econômico-financeira do devedor, permitindo a manutenção da fonte produtora, do emprego dos trabalhadores e dos interesses dos credores. O procedimento se divide em três etapas: 1) postulação, em que o devedor apresenta o pedido de recuperação à Justiça, juntamente com a documentação exigida; 2) processamento, em que o juiz verifica se estão presentes os requisitos legais e, se concedido, é nomeado um administrador judicial; 3) aprovação, em que os credores analisam e votam o plano de recuperação apresentado pelo devedor. Os requisitos para a concessão da recuperação judicial incluem exercer regularmente suas atividades há mais de 2 anos, não ser falido, não ter obtido concessão de recuperação judicial nos últimos 5 anos, entre outros. Os principais objetivos são preservar a empresa, sua função social e o estímulo à atividade econômica.",8,10
discursive,2023,"Defina e diferencie endosso e aval no contexto dos títulos de crédito, apresentando as principais características e funções de cada instituto.","Endosso e aval são institutos relacionados aos títulos de crédito que possuem funções distintas. O endosso é a transferência do título de crédito por meio de uma assinatura no verso ou anverso do documento, fazendo com que o endossante transfira seus direitos creditórios ao endossatário. O endosso pode ser pleno, parcial, em branco ou em preto, e tem como principal função a circulação do crédito e a transferência da titularidade do título. Já o aval é uma garantia pessoal dada por um terceiro (avalista) em favor do devedor principal ou de um coobrigado, assegurando o pagamento do título de crédito. O avalista assume a obrigação de pagar o título caso o devedor principal não cumpra sua obrigação. O aval pode ser dado no próprio título ou em documento anexo e deve mencionar a pessoa em favor de quem é dado. A principal função do aval é garantir o pagamento do título, aumentando a segurança para o credor.",7,10
discursive,2023,"Aborde o conceito de título de crédito, bem como sua classificação de acordo com a natureza, a circulação e a estrutura. Além disso, explique a relevância dos princípios cambiários no Direito Empresarial.","Título de crédito é um documento representativo de uma obrigação pecuniária, com características próprias que conferem maior segurança e agilidade na cobrança. Quanto à natureza, classificam-se em: reais (ex: nota promissória), abstratos (ex: cheque) e causais (ex: duplicata). Quanto à circulação, podem ser ao portador, nominativos ou endossáveis. Quanto à estrutura, podem ser simples (ex: nota promissória) ou causais (ex: duplicata). Os princípios cambiários são fundamentais no Direito Empresarial, pois garantem a segurança e a agilidade na circulação dos títulos de crédito. Entre os principais princípios estão a cartularidade, a literalidade, a autonomia e a abstração.",6,10
discursive,2023,"Analisando o princípio da insignificância no Direito Penal brasileiro, explique sua fundamentação, requisitos e a aplicação prática em casos concretos.","O princípio da insignificância é fundamentado na ideia de que o Direito Penal deve intervir somente em situações que ofendam de maneira relevante os bens jurídicos protegidos, evitando a atuação estatal em casos de baixa lesividade. Esse princípio tem origem na teoria do mínimo ético de Hans Welzel e no princípio da intervenção mínima.

Os requisitos para a aplicação do princípio da insignificância são: mínima ofensividade da conduta do agente, nenhuma periculosidade social da ação, reduzido grau de reprovabilidade do comportamento e inexpressividade da lesão jurídica provocada.

Na prática, o princípio da insignificância pode ser aplicado em casos como o furto de pequeno valor, como a subtração de um chocolate em um supermercado, ou em situações onde a lesão jurídica provocada pelo delito é insignificante, como na apropriação indébita de um objeto de valor irrisório.",5,11
discursive_question,2023,"Analise o caso concreto abaixo e, com base no Código Penal Brasileiro e na doutrina aplicável, discuta sobre a tipificação penal e possíveis consequências jurídicas para os envolvidos.

Caso concreto: João e Pedro, ambos maiores de idade e sem antecedentes criminais, decidem furtar uma bicicleta de Maria, que estava estacionada em frente a um supermercado. Para executar o furto, João segura Maria, enquanto Pedro retira a bicicleta. Durante a ação, Maria sofre uma lesão leve. Após o crime, João e Pedro são capturados pela polícia.","No caso em análise, João e Pedro cometeram o crime de furto qualificado, previsto no art. 155, §4º, inciso I, do Código Penal, pois houve concurso de agentes e emprego de violência contra pessoa. A pena prevista é de reclusão, de 2 a 8 anos, e multa. A responsabilidade penal de João e Pedro é solidária, já que ambos atuaram em conjunto e com divisão de tarefas para a prática delituosa. Quanto à lesão leve sofrida por Maria, não configura o crime de roubo, pois o resultado não decorreu de violência empregada para a subtração, mas sim em razão de João segurar Maria, caracterizando assim um crime de lesão corporal leve, previsto no art. 129 do Código Penal. As possíveis consequências jurídicas para os envolvidos são: condenação de João e Pedro pelo crime de furto qualificado e condenação de João pelo crime de lesão corporal leve.",7,11
discursive_question,2023,"Diferencie o crime de apropriação indébita do crime de estelionato, com base no Código Penal Brasileiro e na doutrina aplicável. Apresente também exemplos de condutas típicas para cada crime.","O crime de apropriação indébita, previsto no art. 168 do Código Penal, ocorre quando alguém se apropria de coisa alheia móvel, de que tem a posse ou a detenção, sem o consentimento do verdadeiro dono. A característica principal desse crime é a quebra da confiança, pois o agente já tem a posse ou detenção da coisa, mas passa a agir como se fosse o proprietário. Exemplo: um inquilino que vende o imóvel alugado como se fosse o proprietário.

Já o crime de estelionato, previsto no art. 171 do Código Penal, ocorre quando o agente obtém, para si ou para outrem, vantagem ilícita, em prejuízo alheio, induzindo ou mantendo alguém em erro, mediante artifício, ardil ou qualquer outro meio fraudulento. A característica principal do estelionato é a fraude, ou seja, o agente engana a vítima para obter a vantagem ilícita. Exemplo: um indivíduo que se passa por um funcionário de uma empresa de telefonia e convence a vítima a comprar um plano mais caro, embolsando a diferença do valor pago.

As principais diferenças entre os crimes são a quebra de confiança na apropriação indébita e a fraude no estelionato, bem como a forma de obtenção da vantagem ilícita.",5,11
discursive,2023,"Discorra sobre a teoria do crime, abordando a diferença entre as teorias bipartida e tripartida, bem como a relevância dessa distinção na prática jurídica.","A teoria do crime é um estudo sistemático que busca compreender a estrutura do crime e seus elementos constitutivos. Há duas correntes principais que se destacam nesse campo: a teoria bipartida e a teoria tripartida.

A teoria bipartida defende que o crime é composto por duas partes: a conduta e o resultado. Já a teoria tripartida considera que o crime é formado por três partes: a conduta, o resultado e o nexo causal que liga a conduta ao resultado. A teoria tripartida também é conhecida como teoria causalista.

A distinção entre as teorias bipartida e tripartida é relevante na prática jurídica, pois influencia a forma como os juristas interpretam e aplicam a legislação penal. A escolha de uma teoria ou outra pode levar a resultados distintos na análise de casos concretos e na imposição de sanções penais. Além disso, a compreensão da teoria do crime é fundamental para a aplicação adequada dos princípios e normas do Direito Penal.",6,11
discursive,2016,"Discorra sobre o instituto da prescrição penal, seus fundamentos, seus prazos e suas hipóteses de interrupção e suspensão.","A prescrição penal é o instituto que extingue a punibilidade do agente pela inércia do Estado em exercer a pretensão punitiva no tempo adequado. Seus fundamentos são a segurança jurídica e a necessidade de se respeitar a dignidade humana, evitando-se que o indivíduo seja perseguido por toda a vida. Os prazos prescricionais variam de acordo com a pena máxima prevista para o delito, sendo de 2 anos para as infrações punidas com pena máxima de até 1 ano, 4 anos para as infrações punidas com pena máxima de até 2 anos e assim por diante. As hipóteses de interrupção da prescrição penal estão previstas no artigo 117 do Código Penal, enquanto as hipóteses de suspensão estão previstas no artigo 116 do mesmo código. A jurisprudência tem entendido que a prescrição penal deve ser analisada de ofício pelo juiz, mesmo que não tenha sido alegada pelas partes.",7,11
discursive,2015,"Analise a diferença entre o crime de roubo e o crime de furto qualificado pelo rompimento ou destruição de obstáculo, destacando suas características e elementos objetivos e subjetivos.","O crime de roubo é aquele em que há violência ou grave ameaça contra a pessoa, com o objetivo de subtrair coisa alheia móvel. Já o crime de furto qualificado pelo rompimento ou destruição de obstáculo ocorre quando o agente rompe ou destrói algum obstáculo para conseguir subtrair o objeto. Uma das principais diferenças entre os crimes é a ausência de violência ou grave ameaça no furto qualificado pelo rompimento ou destruição de obstáculo. Outra diferença é que, no roubo, a violência ou a grave ameaça deve ser utilizada antes ou durante a subtração, enquanto no furto qualificado pelo rompimento ou destruição de obstáculo, a violação do obstáculo é uma etapa anterior à subtração. Os elementos objetivos do roubo são a subtração de coisa alheia móvel e o uso de violência ou grave ameaça, enquanto os elementos objetivos do furto qualificado pelo rompimento ou destruição de obstáculo são a subtração de coisa alheia móvel e a violação do obstáculo. Os elementos subjetivos do roubo são o dolo específico e o animus furandi, enquanto o elemento subjetivo do furto qualificado pelo rompimento ou destruição de obstáculo é o dolo genérico.",8,11
discursive,2014,"Explique o conceito de culpabilidade no Direito Penal, destacando seus elementos e suas espécies.","Culpabilidade é a capacidade do agente de ser punido pelo delito que cometeu, levando em conta sua capacidade de entender o caráter ilícito do fato e de se comportar de acordo com esse entendimento. A culpabilidade possui três elementos: imputabilidade, potencial consciência da ilicitude e exigibilidade de conduta diversa. A imputabilidade diz respeito à capacidade do agente de entender o caráter ilícito do fato e de se comportar de acordo com esse entendimento. A potencial consciência da ilicitude diz respeito à capacidade do agente de entender que o fato é contrário ao ordenamento jurídico. Já a exigibilidade de conduta diversa diz respeito à possibilidade de o agente agir de forma diferente do que agiu. As espécies de culpabilidade são a dolo e a culpa. O dolo é a vontade livre e consciente de cometer o delito, enquanto a culpa é a violação do dever de cuidado, ou seja, a pessoa age sem a intenção de cometer o delito, mas não adota as precauções necessárias para evitar que o delito seja cometido.",6,11
discursive,2020,"Explique, de forma fundamentada, qual a diferença entre dolo eventual e culpa consciente, e como isso pode afetar a aplicação da pena em um processo penal.","O dolo eventual ocorre quando o agente assume o risco de produzir o resultado ilícito, mesmo que este não seja sua intenção. Já na culpa consciente, o agente prevê o resultado ilícito, mas acredita que pode evitá-lo. A diferença entre os dois conceitos pode afetar a aplicação da pena, pois o dolo eventual é considerado mais grave do que a culpa consciente, podendo resultar em uma pena mais severa. No entanto, é necessário analisar as circunstâncias do caso concreto para determinar a culpabilidade do agente e a adequação da pena.",7,11
discursive,2018,"Explique o conceito de crimes contra a honra e suas espécies, destacando as diferenças entre elas.","Crimes contra a honra são aqueles que atingem a reputação de uma pessoa, prejudicando sua imagem e bom nome. As espécies de crimes contra a honra são a calúnia, a difamação e a injúria. A calúnia consiste em imputar falsamente a alguém a prática de um crime, enquanto a difamação consiste em atribuir a alguém um fato ofensivo à sua reputação, mas que não é crime. Já a injúria consiste em ofender a dignidade ou o decoro de alguém, com palavras, gestos ou outras condutas. A principal diferença entre as três espécies é que a calúnia e a difamação são crimes que atingem a reputação da pessoa perante terceiros, enquanto a injúria atinge diretamente a dignidade da pessoa. Além disso, a calúnia exige que se impute um fato criminoso, a difamação não exige a prática de crime e a injúria se caracteriza pela ofensa à honra subjetiva.",5,11
discursive,2019,"Discorra sobre o conceito de crime continuado e sua aplicação no ordenamento jurídico brasileiro, destacando os requisitos para sua configuração e sua repercussão na dosimetria da pena.","O crime continuado é aquele em que o agente, mediante mais de uma ação ou omissão, pratica dois ou mais crimes da mesma espécie e, pelas condições de tempo, lugar, maneira de execução e outras semelhantes, devem os subsequentes ser havidos como continuação do primeiro. Para a configuração do crime continuado, é necessário que os crimes sejam da mesma espécie, que tenham sido praticados em condições semelhantes e que exista um vínculo subjetivo entre eles. Na dosimetria da pena, o crime continuado é considerado como uma única infração penal, devendo ser aplicada a pena de um só dos crimes, aumentada de um sexto até metade. A jurisprudência tem entendido que a aplicação da pena deve observar também as circunstâncias judiciais do artigo 59 do Código Penal.",8,11
discursive,2017,"Explique a teoria do domínio do fato no Direito Penal, seu conceito, seus fundamentos e sua aplicação no ordenamento jurídico brasileiro.","A teoria do domínio do fato é aquela que atribui responsabilidade penal ao agente que, embora não tenha praticado diretamente a conduta delitiva, detém o poder de decisão sobre ela e podia evitá-la, mas não o fez. Seu conceito está fundamentado na ideia de que o autor mediato é aquele que possui o controle final da ação, independentemente de ter realizado o ato material. No ordenamento jurídico brasileiro, a teoria do domínio do fato é aplicada, por exemplo, em casos de crimes políticos e de colarinho branco. A jurisprudência tem entendido que sua aplicação deve observar as peculiaridades de cada caso concreto, sendo necessária a comprovação da relação de comando ou hierarquia entre o agente e o executor direto do delito. Doutrinas e jurisprudências relevantes sobre o tema incluem a obra de Claus Roxin e o julgamento do Mensalão pelo Supremo Tribunal Federal.",9,11
discursive,2018,"Explique o que é o princípio da insignificância no Direito Penal, sua origem, os requisitos para sua aplicação e suas repercussões na punibilidade do agente.","O princípio da insignificância no Direito Penal é aquele que determina que a conduta que causa um resultado mínimo ou ínfimo não deve ser considerada crime, pois não há lesão relevante ao bem jurídico tutelado. Esse princípio tem origem no Direito Romano e foi consolidado no Brasil pela jurisprudência. Os requisitos para sua aplicação são: mínima ofensividade da conduta, ausência de periculosidade social, reduzido grau de reprovabilidade do comportamento e inexpressividade da lesão jurídica provocada. A aplicação do princípio da insignificância tem como consequência a exclusão da tipicidade material, ou seja, a conduta não é considerada criminosa, o que implica na não punibilidade do agente. A jurisprudência tem entendido que a aplicação do princípio da insignificância deve ser analisada caso a caso, levando em consideração as peculiaridades do caso concreto.",6,11
discursive,2019,"Com base no Código Penal Brasileiro, discorra sobre o instituto da legítima defesa e suas características.","A legítima defesa é um instituto previsto no Código Penal Brasileiro que permite ao agente agir em defesa própria ou de terceiro, quando há uma agressão injusta e atual, que coloca em risco a vida ou a integridade física. É uma excludente de ilicitude que afasta a responsabilidade penal do agente. Entre as características da legítima defesa, destacam-se a necessidade de que a agressão seja injusta e atual, que haja proporcionalidade entre a agressão e a defesa, e que não haja excesso na conduta. A legítima defesa putativa é aquela em que o agente, por erro, imagina estar em situação de legítima defesa, mas na realidade não está. Já a legítima defesa real ocorre quando o agente age de forma legítima em defesa própria ou de terceiro. É importante destacar que, para que seja caracterizada a legítima defesa, é necessário que haja uma agressão injusta e atual, e que seja proporcional e moderada a reação do agente. Caso haja excesso na conduta, poderá ser configurado um crime, mesmo que tenha havido uma agressão inicial.",6,11
discursiva,2022,Explique o que é o princípio da insignificância no Direito Penal brasileiro e apresente um exemplo concreto de sua aplicação.,"O princípio da insignificância, também conhecido como bagatela, é um critério de interpretação restritiva do direito penal, que tem como objetivo evitar a criminalização de condutas de menor importância. Para que seja aplicado, é necessário avaliar o valor do bem jurídico lesado, o grau de reprovabilidade da conduta, a periculosidade do agente, entre outros fatores. Um exemplo de sua aplicação seria um caso em que alguém furta uma barra de chocolate em um supermercado, que tem um valor irrisório, e não apresenta periculosidade social. Nesse caso, o princípio da insignificância poderia ser aplicado para afastar a tipicidade da conduta e excluir a punibilidade do agente.",6,11
discursive,2023,"Analise e explique a relação entre o princípio da insignificância e a tipicidade penal, abordando suas implicações e aplicabilidade no ordenamento jurídico brasileiro. Discorra, ainda, sobre a jurisprudência do Superior Tribunal de Justiça (STJ) a respeito da aplicação do referido princípio.","O princípio da insignificância, também conhecido como princípio da bagatela, é um postulado de Direito Penal que busca excluir a tipicidade de condutas de menor relevância, ou seja, aquelas que não apresentam ofensa significativa aos bens jurídicos tutelados. A aplicação desse princípio decorre da necessidade de se observar a proporcionalidade na intervenção do Direito Penal, o qual deve ser reservado para os casos mais graves. Assim, o princípio da insignificância tem relação direta com a tipicidade penal, pois atua na análise do desvalor da ação e do resultado, podendo afastar a tipicidade material quando a conduta é irrelevante. No ordenamento jurídico brasileiro, o princípio da insignificância não está expressamente previsto em lei, porém é reconhecido pela doutrina e jurisprudência. O Superior Tribunal de Justiça (STJ) possui entendimento consolidado sobre a aplicação do referido princípio, considerando quatro requisitos cumulativos: mínima ofensividade da conduta, nenhuma periculosidade social da ação, reduzido grau de reprovabilidade do comportamento e inexpressividade da lesão jurídica. Esses critérios servem como parâmetros para a verificação da relevância penal da conduta e, portanto, da aplicação do princípio da insignificância. No entanto, a aplicação do princípio não é automática e depende do caso concreto, sendo analisada à luz das peculiaridades de cada situação.",7,11
discursiva,2023,"João, após uma discussão com sua esposa Maria, desferiu-lhe um soco no rosto, causando-lhe lesões corporais de natureza leve. Em seguida, arrependido, levou-a ao hospital e pediu perdão. Maria, por sua vez, não quis representar contra João perante a autoridade policial. Considerando a situação hipotética apresentada, responda, de forma fundamentada, se João praticou algum crime e qual o seu enquadramento legal.","João praticou o crime de lesão corporal, previsto no artigo 129 do Código Penal. Trata-se de crime de ação penal pública condicionada à representação da vítima, conforme o artigo 88 da Lei nº 9.099/95. Como Maria não quis representar contra João perante a autoridade policial, não há justa causa para a instauração da ação penal. Portanto, João não pode ser processado nem punido pelo crime cometido, salvo se Maria mudar de ideia e representar contra ele no prazo decadencial de seis meses, contados da data do fato (artigo 38 do Código de Processo Penal).",7,11
discursive,2023,"Explique o conceito de crime continuado, conforme previsto no Código Penal brasileiro. Aborde os requisitos para a sua configuração e a distinção entre crime continuado e concurso de crimes.","O crime continuado, previsto no artigo 71 do Código Penal brasileiro, é uma figura jurídica que ocorre quando o agente, mediante mais de uma ação ou omissão, pratica dois ou mais crimes da mesma espécie e, pelas condições de tempo, lugar, maneira de execução e outras semelhantes, devem os subsequentes ser havidos como continuação do primeiro. Os requisitos para a configuração do crime continuado são: a) pluralidade de condutas; b) pluralidade de crimes da mesma espécie; c) nexo de continuidade entre as condutas; e d) condições objetivas de semelhança. A distinção entre crime continuado e concurso de crimes (art. 69 do CP) reside na forma como as penas são aplicadas: no crime continuado, aplica-se a pena de um só dos crimes, se idênticas, ou a mais grave, se diversas, aumentada de um sexto a dois terços; já no concurso de crimes, as penas são somadas, observando-se as regras do concurso material, formal e crime continuado específico.",8,11
discursive,2023,"Aborde o conceito de tentativa no Direito Penal brasileiro, bem como a distinção entre tentativa perfeita e tentativa imperfeita. Além disso, explique as consequências jurídicas previstas para a tentativa no Código Penal.","No Direito Penal brasileiro, a tentativa ocorre quando o agente inicia a execução do crime, mas não o consuma por circunstâncias alheias à sua vontade, conforme disposto no art. 14, inciso II, do Código Penal. A tentativa pode ser classificada em perfeita e imperfeita. A tentativa perfeita, ou acabada, ocorre quando o agente realiza todos os atos necessários para a consumação do crime, mas este não se consuma por circunstâncias alheias à sua vontade. Já a tentativa imperfeita, ou inacabada, ocorre quando o agente é impedido de realizar todos os atos necessários à consumação do crime. As consequências jurídicas da tentativa estão previstas no art. 14, parágrafo único, do Código Penal, que estabelece a redução da pena de um a dois terços em relação ao crime consumado.",7,11
discursive,2023,"Discorra sobre o princípio da insignificância no Direito Penal brasileiro. Apresente sua origem, fundamento teórico e os critérios utilizados para a aplicação deste princípio na jurisprudência brasileira.","O princípio da insignificância, também conhecido como princípio da bagatela, tem origem na doutrina alemã, sendo introduzido no Brasil pelo jurista Claus Roxin. O fundamento teórico deste princípio está relacionado à ideia de que o Direito Penal deve intervir apenas em situações em que haja ofensa de maior relevância aos bens jurídicos tutelados, não devendo atuar em casos de menor importância. A jurisprudência brasileira, com base na doutrina e em decisões do STF e STJ, estabeleceu quatro critérios para a aplicação do princípio da insignificância: 1) mínima ofensividade da conduta do agente; 2) nenhuma periculosidade social da ação; 3) reduzido grau de reprovabilidade do comportamento; e 4) inexpressividade da lesão jurídica provocada. Assim, a aplicação deste princípio visa a garantir que o Direito Penal seja utilizado de forma proporcional e adequada, evitando a criminalização de condutas de pouca relevância.",6,11
discursive,2023,"Explique o conceito e a importância da culpabilidade como elemento do crime no Direito Penal brasileiro. Além disso, aponte e descreva os três elementos que compõem a culpabilidade.","A culpabilidade é um dos elementos essenciais do crime no Direito Penal brasileiro, consistindo no juízo de reprovabilidade que se faz sobre a conduta do agente. Ela é importante pois, sem a presença da culpabilidade, não se pode afirmar que uma conduta típica e ilícita seja um crime. A culpabilidade é composta por três elementos: a) imputabilidade, que diz respeito à capacidade do agente de entender o caráter ilícito do fato e de determinar-se de acordo com esse entendimento; b) potencial consciência da ilicitude, que se refere à possibilidade de o agente conhecer a ilicitude do fato, independente de efetivamente conhecê-la; e c) exigibilidade de conduta diversa, que abrange a ideia de que, diante das circunstâncias, o agente poderia ter agido de maneira diferente, conforme o ordenamento jurídico. Portanto, a culpabilidade é fundamental para que se possa afirmar a responsabilidade penal do agente e aplicar a devida pena.",7,11
discursive,2023,"Explique a aposentadoria especial no Regime Geral de Previdência Social (RGPS), abordando as atividades e agentes nocivos que dão direito a essa aposentadoria, o tempo de contribuição exigido e a conversão do tempo especial em comum.","A aposentadoria especial é um benefício previdenciário do RGPS concedido aos segurados que exercem atividades laborativas expostos a agentes nocivos à saúde ou à integridade física. Esses agentes podem ser físicos, químicos ou biológicos, como ruído, radiação, agentes químicos tóxicos e agentes biológicos infecciosos. O tempo de contribuição exigido para a aposentadoria especial varia conforme a nocividade do agente e a época em que a atividade foi exercida, sendo, em regra, 15, 20 ou 25 anos de contribuição. A conversão do tempo especial em comum é possível, respeitando o fator de conversão estabelecido em lei, que leva em conta a diferença entre o tempo de contribuição exigido para a aposentadoria especial e o tempo necessário para a aposentadoria comum.",8,12
discursive,2023,"Discorra sobre o conceito de carência no âmbito do Regime Geral de Previdência Social (RGPS) e explique como esse conceito se aplica aos benefícios previdenciários, citando exemplos e suas respectivas exigências de carência.","A carência no âmbito do Regime Geral de Previdência Social (RGPS) se refere ao número mínimo de contribuições mensais necessárias para que o segurado possa usufruir de determinado benefício previdenciário. Essa exigência visa garantir a sustentabilidade financeira do sistema e é regulamentada pela Lei 8.213/91. A carência se aplica aos benefícios previdenciários de acordo com critérios específicos estabelecidos em lei. Por exemplo, para a aposentadoria por idade, a carência exigida é de 180 contribuições mensais, enquanto para o auxílio-doença e aposentadoria por invalidez, a carência é de 12 contribuições mensais. Vale ressaltar que alguns benefícios não possuem carência, como a pensão por morte e o auxílio-reclusão.",7,12
discursive,2023,"Explique o conceito de carência no Direito Previdenciário, sua função e exemplifique quais são os prazos de carência para a concessão dos benefícios de aposentadoria por idade e auxílio-doença no âmbito do Regime Geral de Previdência Social (RGPS).","A carência, no Direito Previdenciário, é o número mínimo de contribuições mensais necessárias para que o segurado faça jus a determinados benefícios previdenciários, sendo um requisito obrigatório e indispensável para a concessão de alguns benefícios. A função da carência é garantir a sustentabilidade financeira do sistema previdenciário, assegurando que os benefícios sejam concedidos apenas aos segurados que contribuíram efetivamente para a Previdência Social. No caso da aposentadoria por idade, a carência exigida é de 180 contribuições mensais, enquanto para o auxílio-doença, a carência é de 12 contribuições mensais, salvo nos casos de acidente de trabalho, doença profissional ou doença do trabalho, em que não há exigência de carência.",5,12
discursive,2023,"Descreva o conceito de segurado especial no Regime Geral de Previdência Social (RGPS), suas peculiaridades, e explique quais benefícios previdenciários são concedidos a esta categoria de segurado.","O segurado especial no âmbito do RGPS é o trabalhador rural que exerce suas atividades em regime de economia familiar, sem empregados permanentes, incluindo o produtor rural, o pescador artesanal, o extrativista, o indígena e o garimpeiro. Esta categoria de segurado possui peculiaridades, como a forma de contribuição, que é feita de maneira indireta, por meio da comercialização de sua produção. Além disso, o segurado especial não está sujeito à filiação obrigatória e não possui número de inscrição no INSS. Quanto aos benefícios previdenciários, o segurado especial tem direito à aposentadoria por idade rural, auxílio-doença, salário-maternidade, pensão por morte e auxílio-reclusão, desde que atendidos os requisitos legais específicos para cada benefício.",6,12
